,tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
10,1279339219001974789,Plastic Soup Foundation,plasticsoupfoun,3,Happy #PlasticFreeJuly! We hebben een aantal eenvoudige tips voor je op een rij gezet die je helpen om te stoppen met eenmalig gebruik van plastic in deze extra uitdagende tijd van #COVID19. Doe je met ons mee? Bekijk hier onze tips! 👉 https://t.co/bAOkN9OUqn https://t.co/evTQ2xTqsO,2020-07-04 09:00:13,9,"[{'text': 'PlasticFreeJuly', 'indices': [6, 22]}, {'text': 'COVID19', 'indices': [181, 189]}]",8789,,Buffer,None,None,None
11,1279139717024550912,Plastic Soup Foundation,plasticsoupfoun,17,RT @EU_ECHA: #EUHaveYourSay on the draft opinion of our Committee for Socio-economic Analysis on the restriction proposal on intentionally…,2020-07-03 19:47:28,0,"[{'text': 'EUHaveYourSay', 'indices': [13, 27]}]",8789,,Twitter for iPhone,"#EUHaveYourSay on the draft opinion of our Committee for Socio-economic Analysis on the restriction proposal on intentionally added #microplastics. Deadline 1 September. #SaferChemicals  

Give comments ➡️: https://t.co/T48z8KvLiC https://t.co/Lwj9jPkrQt",None,None
12,1279082705544712193,Plastic Soup Foundation,plasticsoupfoun,2,"The #coronavirus has made face masks a fact of life, at least for now. So how do you choose one that will keep you safe without being too hard on the environment? Have a look: https://t.co/u8PbAtJ8Ph https://t.co/3vVYvg6daz",2020-07-03 16:00:55,5,"[{'text': 'coronavirus', 'indices': [4, 16]}]",8789,,Buffer,None,None,None
13,1278983036672016385,Plastic Soup Foundation,plasticsoupfoun,7,"RT @BeatTheBead: ASN Bank talks with @Unilever about #microplastics in cosmetics 
Unilever has banned #microbeads since 2014, but other pla…",2020-07-03 09:24:52,0,"[{'text': 'microplastics', 'indices': [53, 67]}, {'text': 'microbeads', 'indices': [102, 113]}]",8789,,Twitter Web App,"ASN Bank talks with @Unilever about #microplastics in cosmetics 
Unilever has banned #microbeads since 2014, but other plastic ingredients remain in many of their brands, including products from @Dove, @VaselineBrand, @AXE, @ILoveLakme &amp; @PONDS. https://t.co/UgrV01tnNA
@asnbank https://t.co/k8cQHhf8GH",None,None
14,1278976783745011713,Plastic Soup Foundation,plasticsoupfoun,5,"This #PlasticBagFreeDay, make it right for significant reductions in
plastic bag pollution to be achieved on the ground. Refuse all #singleuseplastic bags and let’s reuse our reusable bags 💪https://t.co/DOYjMJKt3j @brkfreeplastic https://t.co/4MpJnzkkMx",2020-07-03 09:00:02,1,"[{'text': 'PlasticBagFreeDay', 'indices': [5, 23]}, {'text': 'singleuseplastic', 'indices': [132, 149]}]",8789,,Buffer,None,None,None
15,1278747086108975111,Plastic Soup Foundation,plasticsoupfoun,8,"RT @GROENTjeerd: Gisteravond besloot raad #deventer in grote meerderheid om verbod oplaten ballonnen op te nemen in de APV. 
#Zwerfvuil #di…",2020-07-02 17:47:17,0,"[{'text': 'deventer', 'indices': [42, 51]}, {'text': 'Zwerfvuil', 'indices': [125, 135]}]",8789,,Twitter for iPhone,"Gisteravond besloot raad #deventer in grote meerderheid om verbod oplaten ballonnen op te nemen in de APV. 
#Zwerfvuil #dierenleed @denoordzee @dieballon @plasticsoupfoun https://t.co/xNXkaZhqoK",None,None
16,1278742828965859329,Plastic Soup Foundation,plasticsoupfoun,1,RT @HayleyJayneW: Loving the My Little Plastic Footprint app! #plasticfreejuly #plasticfree #sustainability,2020-07-02 17:30:22,0,"[{'text': 'plasticfreejuly', 'indices': [62, 78]}, {'text': 'plasticfree', 'indices': [79, 91]}, {'text': 'sustainability', 'indices': [92, 107]}]",8789,,Twitter for iPhone,Loving the My Little Plastic Footprint app! #plasticfreejuly #plasticfree #sustainability https://t.co/62SlThodhK,None,None
17,1278720281822060545,Plastic Soup Foundation,plasticsoupfoun,6,"MILJARDEN PLASTIC TUBES EINDIGEN  IN VUILNISHOPEN EN IN ONZE OCEANEN😮
Zet vandaag je eerste stap om 1 miljoen tubes te besparen en poets je tanden. Gebruik @wesmylecom Brush Mints. Dit is ook een Zero Plastic Inside merk! https://t.co/h5ROuNJluH https://t.co/JGtgfrhFLL",2020-07-02 16:00:47,4,[],8789,,Buffer,None,None,None
18,1278614530868891648,Plastic Soup Foundation,plasticsoupfoun,9,"The Summer Of Coronavirus Takes Plastic Back To Italian Beaches 😔

Beginning of the summer season saw an increasing quantity of personal protective equipment (PPE, like masks and gloves) &amp; other disposables dispersed in nature... Read more: https://t.co/CkGTAaWBdy https://t.co/rj6g1kp61T",2020-07-02 09:00:34,6,[],8789,,Buffer,None,None,None
19,1278381347871088640,Plastic Soup Foundation,plasticsoupfoun,5,RT @PsychologiesMag: This #PlasticFreeJuly catch up on our live interviews with some amazing sustainability experts here: https://t.co/v70Y…,2020-07-01 17:33:59,0,"[{'text': 'PlasticFreeJuly', 'indices': [26, 42]}]",8789,,Twitter for iPhone,"This #PlasticFreeJuly catch up on our live interviews with some amazing sustainability experts here: https://t.co/v70YSNxMZt
Talking about #beatthemicrobead #periodplastic &amp; more, hosted by @Ellen_Tout with @ella_daish @natracare @plasticsoupfoun @BetterYou_Ltd @1millionwomen 🌱 https://t.co/bCRtGVaqoK",None,None
20,1278357862830559232,Plastic Soup Foundation,plasticsoupfoun,1,"Amazon India eliminates #singleuseplastic in packaging across centres
@amazon had said last September that its India unit would replace single-use plastic in its packaging by June 2020 https://t.co/ChLFS2anmQ https://t.co/qXfXnZcKi4",2020-07-01 16:00:39,4,"[{'text': 'singleuseplastic', 'indices': [24, 41]}]",8789,,Buffer,None,None,None
21,1278297775847989250,Plastic Soup Foundation,plasticsoupfoun,14,RT @greatnurdler: The #GreatGlobalNurdleHunt results are in! Over 1000 people spent more than 1200 hours searching for #nurdles during our…,2020-07-01 12:01:54,0,"[{'text': 'GreatGlobalNurdleHunt', 'indices': [22, 44]}, {'text': 'nurdles', 'indices': [119, 127]}]",8789,,Twitter Web App,"The #GreatGlobalNurdleHunt results are in! Over 1000 people spent more than 1200 hours searching for #nurdles during our worldwide #plasticpollution survey! 

📃225 #NurdleHunts
🌍28 Countries
🗺️7 Continents

Read the report here https://t.co/SbsxImMStS🙌#nurdle #CitizenScience https://t.co/VdLmlVgCZt",None,None
22,1278252127865966592,Plastic Soup Foundation,plasticsoupfoun,13,"Happy #PlasticFreeJuly! 🤩 We have prepared a list of useful tips to reduce your #plasticfootprint in times of #COVID19. 

Even in these difficult times, we must continue the fight against #plasticpollution! Are you ready to take on the challenge? 💪 https://t.co/upH2K2Ompo https://t.co/48dUAXPMUx",2020-07-01 09:00:30,17,"[{'text': 'PlasticFreeJuly', 'indices': [6, 22]}, {'text': 'plasticfootprint', 'indices': [80, 97]}, {'text': 'COVID19', 'indices': [110, 118]}, {'text': 'plasticpollution', 'indices': [188, 205]}]",8789,,Buffer,None,None,None
23,1277995556598689792,Plastic Soup Foundation,plasticsoupfoun,11,"Two scientists published last week about #microplastics penetrating apples, carrots &amp; lettuce via the root system
Microplastics are a potential health issue. Both researchers will talk about their study in broadcasts of #PlasticHealthChannel launching soon https://t.co/joxuYQCAQP https://t.co/exJB7lDr5L",2020-06-30 16:00:59,8,"[{'text': 'microplastics', 'indices': [41, 55]}, {'text': 'PlasticHealthChannel', 'indices': [224, 245]}]",8789,,Buffer,None,None,None
24,1277942366167617538,Plastic Soup Foundation,plasticsoupfoun,4,"RT @DeventerRTV: 📺| 5000 kilometer roeien in ongeveer 50 dagen. De dames van Dutchess of the Sea gaan deze uitdaging aan...

Dit allemaal v…",2020-06-30 12:29:37,0,[],8789,,Twitter Web App,"📺| 5000 kilometer roeien in ongeveer 50 dagen. De dames van Dutchess of the Sea gaan deze uitdaging aan...

Dit allemaal voor @ALSnederland en @plasticsoupfoun!👏 https://t.co/PZDpdQmlA8",None,None
25,1277925407526989830,Plastic Soup Foundation,plasticsoupfoun,16,"You’re Probably Inhaling #Microplastics Right Now
A new study found plentiful evidence of these tiny particles in dust in the nation’s most remote places. 
Read more: https://t.co/UqcxV7beGr https://t.co/J3DeYN5p8C",2020-06-30 11:22:14,13,"[{'text': 'Microplastics', 'indices': [25, 39]}]",8789,,Buffer,None,None,None
26,1277633211640799233,Plastic Soup Foundation,plasticsoupfoun,10,"Coronavirus and the return of #plastic – in pictures 😳
Until recently it was possible to imagine the end of plastic, but #Covid19 has changed the game. Since the pandemic started, there has been a significant increase in #plasticwaste...
Read more: https://t.co/z6qlw1kce0 https://t.co/wRpi66jyyR",2020-06-29 16:01:09,10,"[{'text': 'plastic', 'indices': [30, 38]}, {'text': 'Covid19', 'indices': [121, 129]}, {'text': 'plasticwaste', 'indices': [221, 234]}]",8789,,Buffer,None,None,None
27,1277533487101366272,Plastic Soup Foundation,plasticsoupfoun,9,"Endocrine-disrupting chemicals make people more vulnerable to #Covid19
Such as BPA &amp; its replacements; phthalates, found in makeup, nail polish, &amp; food packaging; and PFAS, industrial contaminants used to make Teflon &amp; other nonstick products https://t.co/691aQ5UMON https://t.co/xDjRlBixhr",2020-06-29 09:24:53,7,"[{'text': 'Covid19', 'indices': [62, 70]}]",8789,,Buffer,None,None,None
28,1277164891036622848,Plastic Soup Foundation,plasticsoupfoun,14,"Many BPA-Free #Plastics Are Toxic.
More than 50 different chemicals are now pumped into consumer products in place of BPA. These BPA-free alternatives can be as bad as — or worse than — the original. Read more: https://t.co/A0TkhqA6QR https://t.co/PzYt0s6xWr",2020-06-28 09:00:13,13,"[{'text': 'Plastics', 'indices': [14, 23]}]",8789,,Buffer,None,None,None
29,1276964306165403648,Plastic Soup Foundation,plasticsoupfoun,8,"RT @mariawesterbos: Yes, 🙏🏽, Germany bans plastic straws, food containers, and other single-use products https://t.co/zpEtf7DyGu",2020-06-27 19:43:10,0,[],8789,,Twitter for iPhone,"Yes, 🙏🏽, Germany bans plastic straws, food containers, and other single-use products https://t.co/zpEtf7DyGu",None,None
30,1276908185350176769,Plastic Soup Foundation,plasticsoupfoun,20,"Plants can absorb tiny pieces of #plastic that stunt their growth
Findings from experts from US &amp; China are 1st to provide direct evidence that nanoscale plastic particles can accumulate within plants https://t.co/TqEQ2TnhO1

Total infiltration of our food chain, just horrific!😵 https://t.co/DlxJ8Yr7xS",2020-06-27 16:00:09,27,"[{'text': 'plastic', 'indices': [33, 41]}]",8789,,Buffer,None,None,None
31,1276802479905112064,Plastic Soup Foundation,plasticsoupfoun,9,"French Civic Council: Ecocide, large-scale damage, destruction or loss of ecosystems, must be made a criminal offense under French law 🙌

Read our full interview with @kovantergouw, acting director of the Stop Ecocide Foundation @EcocideLawNL 👉https://t.co/nHyrSLi8kk https://t.co/b0QkdoCQDM",2020-06-27 09:00:07,11,[],8789,,Buffer,None,None,None
32,1276470355293503488,Plastic Soup Foundation,plasticsoupfoun,12,"BREAKING: Microplastics gevonden in groenten &amp; fruit, tonen 2 nieuwe studies aan.

Appels &amp; wortels bleken de meest vervuilde groenten &amp; fruit met #microplastics. #Plastic kan via de wortels van gewassen ons voedsel binnendringen. Lees verder 👉https://t.co/yPOmpoaGau https://t.co/9IySbLhcb3",2020-06-26 11:00:23,9,"[{'text': 'microplastics', 'indices': [159, 173]}, {'text': 'Plastic', 'indices': [175, 183]}]",8789,,Buffer,None,None,None
33,1276433819759980544,Plastic Soup Foundation,plasticsoupfoun,12,RT @mariawesterbos: Shocking news 🤨 Microplastics are contaminating the fruit and vegetables we eat https://t.co/0LS6820Ttv via @MailOnline…,2020-06-26 08:35:12,0,[],8789,,Twitter Web App,Shocking news 🤨 Microplastics are contaminating the fruit and vegetables we eat https://t.co/0LS6820Ttv via @MailOnline #plastichealthcoalition,None,None
34,1276432060471742464,Plastic Soup Foundation,plasticsoupfoun,40,RT @NOS: 'Microplastics dringen als een soort Houdini-act ons eten binnen' https://t.co/XauPG04q4K,2020-06-26 08:28:12,0,[],8789,,Twitter Web App,'Microplastics dringen als een soort Houdini-act ons eten binnen' https://t.co/XauPG04q4K,None,None
35,1276402553174065152,Plastic Soup Foundation,plasticsoupfoun,131,"BREAKING: Microplastics found in fruits &amp; vegetables, 2 new studies show.  

Apples &amp; carrots were the most polluted fruit &amp; veg with #microplastics. Another study shows #plastic is transported through the root systems of wheat and lettuce. Read more 👉https://t.co/8DsWQHjqST https://t.co/pWFepqhxIb",2020-06-26 06:30:57,114,"[{'text': 'microplastics', 'indices': [146, 160]}, {'text': 'plastic', 'indices': [182, 190]}]",8789,,Twitter Web App,None,None,None
36,1276183449091670016,Plastic Soup Foundation,plasticsoupfoun,2,"Experts ""deeply worried"" as pandemic reverses global move away from #singleuseplastics😣
Balance is extremely difficult to achieve. While protecting public health is vital, damaging the environment will cause more global health crises further down the line https://t.co/4JGaWyVDpD https://t.co/R4OBvnEjS3",2020-06-25 16:00:19,5,"[{'text': 'singleuseplastics', 'indices': [68, 86]}]",8789,,Buffer,None,None,None
37,1276077824387035136,Plastic Soup Foundation,plasticsoupfoun,5,"Humans a more immediate threat to large river systems than climate change 
Amongst other things, macro and micro #plasticpollution is common in many rivers, large and small, and feeding this waste into the world’s oceans

Read more: https://t.co/iMUZynZUgR https://t.co/MdkIivMnvx",2020-06-25 09:00:36,5,"[{'text': 'plasticpollution', 'indices': [113, 130]}]",8789,,Buffer,None,None,None
38,1275821080960290816,Plastic Soup Foundation,plasticsoupfoun,3,"400 plastic bag breaches reported - but businesses are getting around the ban
 ""A number of companies in New Zealand have introduced very thick plastic bags, over 70 microns, therefore they will be compliant with the regulations,"" https://t.co/ZaKW5vu8ph

This is just sad! 😔 https://t.co/oVvnrtadRf",2020-06-24 16:00:23,2,[],8789,,Buffer,None,None,None
39,1275821067668463617,Plastic Soup Foundation,plasticsoupfoun,4,"Looking for ideas on how to make your picnic more #sustainable? Take a look at some of the simple things you can do 👉 https://t.co/XveGddQCBf

What else can you do in your life to reduce your #plastic footprint? Download My Little Plastic Footprint App 🙌 https://t.co/m3FFs9FL01 https://t.co/iazF0iOo6V",2020-06-24 16:00:20,4,"[{'text': 'sustainable', 'indices': [50, 62]}, {'text': 'plastic', 'indices': [192, 200]}]",8789,,Buffer,None,None,None
40,1275814500084711430,Plastic Soup Foundation,plasticsoupfoun,4,"RT @BeatTheBead: We're back with our online database for cosmetics products ✨ We hope you didn't miss it much!
Now you can search for produ…",2020-06-24 15:34:14,0,[],8789,,Twitter Web App,"We're back with our online database for cosmetics products ✨ We hope you didn't miss it much!
Now you can search for products directly or through their brand, product type, and color classification. 🙌  

Find the truth behind your cosmetics 👉 https://t.co/hGvdwin0Gv https://t.co/rSrjwQobeJ",None,None
41,1275796023454175232,Plastic Soup Foundation,plasticsoupfoun,4,Tien Nederlandse gemeenten kunnen vandaag 23 handhavingsverzoeken tegemoetzien. Goed werk @RecyclingNet en @Komvandatgrasaf! https://t.co/cpwZq2fVcf,2020-06-24 14:20:49,12,[],8789,,Twitter Web App,None,None,None
42,1275726225844174853,Plastic Soup Foundation,plasticsoupfoun,0,"@GoedVolkUHR @nederlandschoon Ten eerste willen wij zoveel mogelijk mensen activeren voor World Cleanup Day. Daarnaast hebben we als doel om aan structurele oplossingen te werken door data te verzamelen over het zwerfafval. Samen bereiken we meer mensen, verzamelen we meer data en boeken we meer resultaat!",2020-06-24 09:43:28,0,[],8789,,Twitter Web App,None,None,None
43,1275723411067744258,Plastic Soup Foundation,plasticsoupfoun,0,"@tooneerdekens @nederlandschoon Vanaf 2021 komt er statiegeld op kleine PET flesjes en in 2022 op blik! Maar er ligt ook veel ander zwerfafval zoals snoepwinkels Nr3 in @SchoneRivieren, gemiddeld 29 stuks per 100m oever. Tijdens World Cleanup Day ruimen we niet alleen op maar verzamelen ook data voor bronaanpak",2020-06-24 09:32:17,0,[],8789,,Twitter Web App,None,None,None
44,1275718596967137285,Plastic Soup Foundation,plasticsoupfoun,0,@GoedVolkUHR @nederlandschoon @tooneerdekens Tijdens World Cleanup Day is het doel niet alleen opruimen maar ook data verzamelen over het afval met de Litterati-app. Plastic Soup Foundation en NederlandSchoon staan allebei achter deze doelen van World Cleanup Day.,2020-06-24 09:13:09,2,[],8789,,Twitter Web App,None,None,None
45,1275715346549350408,Plastic Soup Foundation,plasticsoupfoun,2,"How the coronavirus is delivering more rubbish problems in China
But the country already had a garbage crisis on its hands, with landfills rapidly filling up

Read more: https://t.co/qX62ZvDw2S https://t.co/7vSSamiXWc",2020-06-24 09:00:14,4,[],8789,,Buffer,None,None,None
46,1275700253963030528,Plastic Soup Foundation,plasticsoupfoun,9,"Plastic Soup Foundation organiseert dit jaar #WorldCleanupDayNL in samenwerking met @nederlandschoon! We hopen met de kennis en ervaring van beide organisaties een nóg groter succes te maken van World Cleanup Day. 
Lees hier meer over de samenwerking! 👉https://t.co/ibjvi3s0YZ https://t.co/015FRNEj9L",2020-06-24 08:00:16,13,"[{'text': 'WorldCleanupDayNL', 'indices': [45, 63]}]",8789,,Buffer,None,None,None
47,1275458666502721536,Plastic Soup Foundation,plasticsoupfoun,8,"Reusable containers safe to use during coronavirus pandemic 🙌
Over 100 scientists have signed a statement reassuring public that it's safe to use reusable products including cups &amp; bottles for food, drinks &amp; groceries, as long as they're thoroughly washed https://t.co/med7QHIC40 https://t.co/OEHdCP0JLe",2020-06-23 16:00:17,15,[],8789,,Buffer,None,None,None
48,1275436891270070272,Plastic Soup Foundation,plasticsoupfoun,9,"RT @OceanCleanWash: Who's to blame for plastic #microfiber pollution? 👚👖

Microplastics are corrupting the planet🌏 The major culprits: chea…",2020-06-23 14:33:46,0,"[{'text': 'microfiber', 'indices': [47, 58]}]",8789,,Twitter Web App,"Who's to blame for plastic #microfiber pollution? 👚👖

Microplastics are corrupting the planet🌏 The major culprits: cheap synthetic clothing &amp; washing machines. 

We must stop making and buying #fastfashion! https://t.co/EDmwBEnCDN via @WIRED",None,None
49,1275353013767540736,Plastic Soup Foundation,plasticsoupfoun,8,"Plastic superhighway: the awful truth of our hidden ocean waste 
""We can continue to dump plastic for centuries before we’ll run out of space. That’s how good the ocean is at hiding our secrets"" 😳

Read more: https://t.co/neui9RYV8h https://t.co/bQdapYJXLV",2020-06-23 09:00:28,5,[],8789,,Buffer,None,None,None
50,1275096246114553856,Plastic Soup Foundation,plasticsoupfoun,12,"Why we will never be able to recycle or incinerate away #oceanpollution
Amount of plastic entering the ocean is projected to grow 4x by 2050. Transformative changes, incl. moving away from #singleuse towards reuseable packaging, are needed to save oceans https://t.co/gh40Yh1FOc https://t.co/TF1tuKyMvu",2020-06-22 16:00:09,16,"[{'text': 'oceanpollution', 'indices': [56, 71]}, {'text': 'singleuse', 'indices': [189, 199]}]",8789,,Buffer,None,None,None
51,1274734096837722112,Plastic Soup Foundation,plasticsoupfoun,7,"Two UK-based organisations have started a campaign called #PlasticFreePints to deal with the “massive problem of post-lockdown litter.” Aim is to encourage people to bring their own drinking vessels instead of relying on #singleuseplastic 

Will you join? https://t.co/3UDatkwOn0 https://t.co/swANbjIBK8",2020-06-21 16:01:06,17,"[{'text': 'PlasticFreePints', 'indices': [58, 75]}, {'text': 'singleuseplastic', 'indices': [221, 238]}]",8789,,Buffer,None,None,None
52,1274628163834908672,Plastic Soup Foundation,plasticsoupfoun,5,"Is Zero-Waste Possible During a Pandemic? How can we create less garbage and still keep ourselves safe? 

Here are some ideas 👉 https://t.co/yWcdVoWDyV https://t.co/lYBdGssIs0",2020-06-21 09:00:10,8,[],8789,,Buffer,None,None,None
53,1274387792639021057,Plastic Soup Foundation,plasticsoupfoun,4,RT @BeautyKitchen: For #NationalRefillDay we have to highlight our Return · Refill · Repeat programme! ♻️ Only 9% of plastic is recycled gl…,2020-06-20 17:05:01,0,"[{'text': 'NationalRefillDay', 'indices': [23, 41]}]",8789,,Twitter for iPhone,For #NationalRefillDay we have to highlight our Return · Refill · Repeat programme! ♻️ Only 9% of plastic is recycled globally 🚯 The solution? #Sustainable packaging! You send us your empties &amp; we wash them ready for #reuse in the next batch 🙌 #ReuseRevolution 📷 @marta_canga https://t.co/V9SZt8HiV1,None,None
54,1274387711865032707,Plastic Soup Foundation,plasticsoupfoun,6,"RT @BeatTheBead: The hidden plastic ocean in your bathroom
#Microplastics: The invisible problem in your shampoo, toothpaste and… laundry?…",2020-06-20 17:04:42,0,"[{'text': 'Microplastics', 'indices': [59, 73]}]",8789,,Twitter for iPhone,"The hidden plastic ocean in your bathroom
#Microplastics: The invisible problem in your shampoo, toothpaste and… laundry? https://t.co/UlNMVrFpZM

@EvertVoshart Thank you for sharing our app as a tool with which people can take action to fight against microplastics in cosmetics! https://t.co/chEb1TFcEi",None,None
55,1274371441446866947,Plastic Soup Foundation,plasticsoupfoun,6,"De SUP transitie is gestart! Zoek het verschil!
De Single Use Plastic Directive is vanaf 2021 geldig en plastic rietjes zijn dan bv verboden. 
Jammer dat producenten niet gelijk óók rietjesfolie en omverpakking aanpassen! #gemistekans @FrieslndCampina Zet hem op 💪 https://t.co/dDP9H3phCO",2020-06-20 16:00:02,12,"[{'text': 'gemistekans', 'indices': [222, 234]}]",8789,,Buffer,None,None,None
56,1274265896182181888,Plastic Soup Foundation,plasticsoupfoun,6,"Companies talk lot about ending #plasticpollution but they’re not doing much to back it up
New report ranks companies based on things like packaging design, reusable material &amp; investment in recycling. Highest score is a B–. Many companies failed entirely https://t.co/QBy4rMbdnP https://t.co/5seqbWoZW0",2020-06-20 09:00:39,4,"[{'text': 'plasticpollution', 'indices': [32, 49]}]",8789,,Buffer,None,None,None
57,1274009112272146433,Plastic Soup Foundation,plasticsoupfoun,18,Een geweldig resultaat van @zwerfinator en @merijntinga in de strijd tegen zwerfafval! 👏 Dankzij hun grote inzet wordt de plastic wikkel van @Antaflu vervangen door papier👉https://t.co/o9BW6GhaWr AntaFlu had de 6de plaats van de meest gevonden merken tijdens @WorldCleanupDay NL https://t.co/kNQalT6Mop,2020-06-19 16:00:16,45,[],8789,,Buffer,None,None,None
58,1273932012441780224,Plastic Soup Foundation,plasticsoupfoun,10,"RT @OceanCleanWash: Plastic #microfibers are flying all over the world 🌏 

Even the most pristine areas around the world are covered in #mi…",2020-06-19 10:53:54,0,"[{'text': 'microfibers', 'indices': [28, 40]}]",8789,,Twitter Web App,"Plastic #microfibers are flying all over the world 🌏 

Even the most pristine areas around the world are covered in #microplastics. Most of these particles are fibers originally from #textiles used for clothing, including cotton, polyester, &amp; nylon 👗👖 https://t.co/Qa92tMKXo4 https://t.co/hmp7rpLfs8",None,None
59,1273903371364315137,Plastic Soup Foundation,plasticsoupfoun,5,"An increase in littering since fast food outlets began to reopen is ""disappointing"", some councils and Keep Wales Tidy have said. 😣 https://t.co/brf4oYnhIG

Do you notice similar trends in your neighbourhoods and cities? Post the pictures in the comment sections below!  👇 https://t.co/HkHSUBv4qm",2020-06-19 09:00:06,5,[],8789,,Buffer,None,None,None
