Hungary,2008,1391.2012658227845
Hungary,2009,1133.0350649350657
Hungary,2010,1208.5831168831162
Hungary,2011,1376.1987179487182
Hungary,2012,1429.9220779220775
Hungary,2013,1298.0948051948055
Hungary,2014,1227.179746835443
Hungary,2015,1051.4843373493975
Hungary,2016,830.3911764705882
Hungary,2017,891.5611940298506
Hungary,2018,966.7059701492539
Ireland,2008,1920.14375
Ireland,2009,1699.5874999999999
Ireland,2010,1491.276470588235
Ireland,2011,1406.3800000000003
Ireland,2012,1404.3666666666666
Ireland,2013,1410.3923076923077
Ireland,2014,1697.3555555555554
Ireland,2015,1504.3333333333333
Ireland,2016,886.22
Ireland,2017,917.15
Ireland,2018,917.3000000000001
Italy,2008,1398.5523809523806
Italy,2009,1270.7904761904763
Italy,2010,1356.005
Italy,2011,1528.01
Italy,2012,1593.7238095238097
Italy,2013,1686.6
Italy,2014,1767.97
Italy,2015,1505.65
Italy,2016,1323.9333333333334
Italy,2017,1340.8555555555552
Italy,2018,1469.2611111111112
Latvia,2008,1274.5592592592598
Latvia,2009,1157.5444444444443
Latvia,2010,1173.265454545455
Latvia,2011,1428.909090909091
Latvia,2012,1430.2428571428572
Latvia,2013,1492.8980769230768
Latvia,2014,1553.8545454545458
Latvia,2015,1418.192727272728
Latvia,2016,1321.6196428571427
Latvia,2017,1367.6642857142858
Latvia,2018,1624.122222222222
Lithuania,2008,1285.7867924528305
Lithuania,2009,1272.2153846153847
Lithuania,2010,1369.7340425531916
Lithuania,2011,1619.670833333333
Lithuania,2012,1534.2340425531918
Lithuania,2013,1451.078723404256
Lithuania,2014,1330.3851063829788
Lithuania,2015,1178.6085106382977
Lithuania,2016,1077.7309523809524
Lithuania,2017,1153.929268292683
Lithuania,2018,1489.190476190476
Luxembourg,2008,3031.9928571428577
Luxembourg,2009,2828.028571428572
Luxembourg,2010,2705.025714285714
Luxembourg,2011,2894.2199999999993
Luxembourg,2012,2565.454285714286
Luxembourg,2013,2608.2147058823525
Luxembourg,2014,2774.5235294117647
Luxembourg,2015,2273.1558823529413
Luxembourg,2016,2338.9969696969692
Luxembourg,2017,2461.330303030304
Luxembourg,2018,2603.8060606060617
Malta,2008,1851.7512195121951
Malta,2009,1598.5999999999997
Malta,2010,1550.2942857142857
Malta,2011,1632.3800000000008
Malta,2012,1586.6285714285714
Malta,2013,1727.494117647059
Malta,2014,1710.9857142857145
Malta,2015,1514.8941176470587
Malta,2016,1517.4866666666667
Malta,2017,1527.6566666666668
Malta,2018,1672.8833333333328
Netherlands,2008,1620.4645833333332
Netherlands,2009,1441.8642857142859
Netherlands,2010,1520.2324999999998
Netherlands,2011,1465.1400000000006
Netherlands,2012,1494.6924999999997
Netherlands,2013,1597.3899999999999
Netherlands,2014,1495.0024999999998
Netherlands,2015,1269.8025
Netherlands,2016,1009.8696969696971
Netherlands,2017,1024.89375
Netherlands,2018,1167.1062499999998
Poland,2008,1485.2879310344836
Poland,2009,1070.9379310344827
Poland,2010,1171.901724137931
Poland,2011,1363.1379310344823
Poland,2012,1322.675862068966
Poland,2013,1350.9034482758618
Poland,2014,1321.2379310344827
Poland,2015,1130.470689655173
Poland,2016,794.595833333333
Poland,2017,923.0500000000001
Poland,2018,883.3583333333332
Portugal,2008,1616.3983870967745
Portugal,2009,1479.0147540983608
Portugal,2010,1534.1803278688521
Portugal,2011,1549.12131147541
Portugal,2012,1683.6
Portugal,2013,1717.7346153846156
Portugal,2014,1646.0102564102558
Portugal,2015,1443.042307692307
Portugal,2016,1409.5183098591551
Portugal,2017,1377.553521126761
Portugal,2018,1562.9647887323943
Romania,2008,1501.835185185185
Romania,2009,1299.7962962962963
Romania,2010,1364.4333333333332
Romania,2011,1507.4240740740736
Romania,2012,1424.935849056604
Romania,2013,1548.672222222222
Romania,2014,1427.772549019608
Romania,2015,1228.811538461538
Romania,2016,1198.1384615384613
Romania,2017,1246.130769230769
Romania,2018,1326.4622641509434
Slovakia,2008,1361.5457142857144
Slovakia,2009,1003.3117647058824
Slovakia,2010,980.907843137255
Slovakia,2011,1062.2509803921564
Slovakia,2012,1033.9235294117648
Slovakia,2013,1075.8183673469384
Slovakia,2014,1066.483673469388
Slovakia,2015,869.2877551020408
Slovakia,2016,754.251111111111
Slovakia,2017,768.94
Slovakia,2018,834.4288888888891
Slovenia,2008,2061.8711538461544
Slovenia,2009,1584.052
Slovenia,2010,1666.9879999999994
Slovenia,2011,1895.2320754716977
Slovenia,2012,1867.1740740740745
Slovenia,2013,1990.397777777777
Slovenia,2014,1921.1446808510632
Slovenia,2015,1625.4543478260869
Slovenia,2016,1661.663414634146
Slovenia,2017,1716.3029411764708
Slovenia,2018,1514.7181818181816
Spain,2008,1393.9530973451326
Spain,2009,1247.5063063063062
Spain,2010,1291.618348623853
Spain,2011,1336.9990825688078
Spain,2012,1262.1378378378377
Spain,2013,1319.8243243243246
Spain,2014,1318.0351351351353
Spain,2015,1146.6681034482758
Spain,2016,1268.0974576271185
Spain,2017,1317.6102564102566
Spain,2018,1398.5046728971956
Sweden,2008,886.425
Sweden,2009,694.1210526315788
Sweden,2010,799.1999999999998
Sweden,2011,921.475
Sweden,2012,871.235
Sweden,2013,833.6888888888889
Sweden,2014,759.7611111111111
Sweden,2015,680.9388888888888
Sweden,2016,657.4777777777778
Sweden,2017,688.8944444444444
Sweden,2018,694.1944444444445
United Kingdom of Great Britain and Northern Ireland,2008,2597.735714285715
United Kingdom of Great Britain and Northern Ireland,2009,2317.995238095238
United Kingdom of Great Britain and Northern Ireland,2010,2504.6925000000006
United Kingdom of Great Britain and Northern Ireland,2011,2133.21
United Kingdom of Great Britain and Northern Ireland,2012,2274.806666666666
United Kingdom of Great Britain and Northern Ireland,2013,2314.983333333334
United Kingdom of Great Britain and Northern Ireland,2014,2408.1933333333336
United Kingdom of Great Britain and Northern Ireland,2015,1855.1
United Kingdom of Great Britain and Northern Ireland,2016,1888.66875
United Kingdom of Great Britain and Northern Ireland,2017,1771.4031249999996
United Kingdom of Great Britain and Northern Ireland,2018,1656.8379310344828
